game_id,minutes_elapsed,home_score,away_score,final_home_score,final_away_score
186,18.9,34,23,36,23
186,30.0,28,23,36,23
186,31.5,24,23,36,23
186,33.0,28,23,36,23
186,34.5,28,23,36,23
186,39.0,29,23,36,23
186,50.699999999999996,36,23,36,23
186,51.3,34,23,36,23
186,53.1,34,23,36,23
186,57.0,32,23,36,23
187,1.2,25,23,22,23
187,11.7,25,23,22,23
187,13.5,26,23,22,23
187,14.1,25,23,22,23
187,23.7,25,23,22,23
187,32.4,28,23,22,23
187,34.199999999999996,29,23,22,23
187,34.5,30,23,22,23
187,35.1,28,23,22,23
187,39.0,25,23,22,23
187,39.6,25,23,22,23
187,43.8,27,23,22,23
187,46.8,29,23,22,23
187,51.0,31,23,22,23
187,51.6,29,23,22,23
188,2.4,14,14,30,14
188,3.3,17,14,30,14
188,6.6,19,14,30,14
188,11.7,20,14,30,14
188,13.799999999999999,22,14,30,14
188,14.399999999999999,22,14,30,14
188,20.7,24,14,30,14
188,22.8,19,14,30,14
188,23.4,19,14,30,14
188,23.7,18,14,30,14
188,35.699999999999996,21,14,30,14
188,37.8,24,14,30,14
188,43.199999999999996,26,14,30,14
188,43.5,27,14,30,14
188,46.5,28,14,30,14
189,2.4,16,11,9,11
189,3.3,14,11,9,11
189,4.5,13,11,9,11
189,9.299999999999999,14,11,9,11
189,10.2,14,11,9,11
189,14.1,11,11,9,11
189,18.9,17,11,9,11
189,19.5,17,11,9,11
189,20.4,20,11,9,11
189,28.2,16,11,9,11
189,29.7,13,11,9,11
189,33.9,14,11,9,11
189,38.1,14,11,9,11
189,40.199999999999996,12,11,9,11
189,48.9,12,11,9,11
190,0.8999999999999999,22,23,20,23
190,15.299999999999999,22,23,20,23
190,16.2,20,23,20,23
190,17.7,13,23,20,23
190,22.8,12,23,20,23
190,25.5,17,23,20,23
190,31.5,15,23,20,23
190,36.9,16,23,20,23
190,38.1,16,23,20,23
190,40.8,15,23,20,23
190,43.5,12,23,20,23
190,49.5,12,23,20,23
190,56.699999999999996,17,23,20,23
190,57.0,16,23,20,23
190,58.8,15,23,20,23
191,1.2,13,12,5,12
191,4.8,14,12,5,12
191,6.8999999999999995,14,12,5,12
191,10.2,19,12,5,12
191,13.2,19,12,5,12
191,23.4,16,12,5,12
191,23.7,17,12,5,12
191,25.2,15,12,5,12
191,27.0,14,12,5,12
191,29.7,14,12,5,12
191,33.3,12,12,5,12
191,34.8,9,12,5,12
191,36.0,10,12,5,12
191,50.699999999999996,9,12,5,12
191,52.199999999999996,9,12,5,12
192,4.2,6,10,0,10
192,10.799999999999999,6,10,0,10
192,17.099999999999998,0,10,0,10
192,18.3,0,10,0,10
192,21.9,0,10,0,10
192,25.5,0,10,0,10
192,27.0,0,10,0,10
192,30.299999999999997,0,10,0,10
192,32.699999999999996,0,10,0,10
192,33.3,0,10,0,10
192,35.1,0,10,0,10
192,42.3,0,10,0,10
192,51.6,0,10,0,10
192,54.6,0,10,0,10
192,58.8,0,10,0,10
193,3.0,20,18,5,18
193,12.9,22,18,5,18
193,20.7,23,18,5,18
193,23.4,24,18,5,18
193,31.799999999999997,31,18,5,18
193,32.699999999999996,27,18,5,18
193,33.3,26,18,5,18
193,33.9,28,18,5,18
193,36.6,22,18,5,18
193,36.9,21,18,5,18
193,39.0,18,18,5,18
193,42.0,19,18,5,18
193,45.0,15,18,5,18
193,51.6,16,18,5,18
193,56.1,10,18,5,18
194,3.5999999999999996,23,21,23,21
194,3.9,23,21,23,21
194,4.8,20,21,23,21
194,11.7,20,21,23,21
194,12.0,20,21,23,21
194,17.4,20,21,23,21
194,21.9,25,21,23,21
194,22.8,27,21,23,21
194,27.0,24,21,23,21
194,29.7,22,21,23,21
194,35.4,26,21,23,21
194,35.699999999999996,25,21,23,21
194,40.199999999999996,25,21,23,21
194,42.9,26,21,23,21
194,56.699999999999996,25,21,23,21
195,2.1,23,23,11,23
195,3.5999999999999996,23,23,11,23
195,4.2,24,23,11,23
195,4.8,24,23,11,23
195,5.7,27,23,11,23
195,9.9,24,23,11,23
195,17.7,23,23,11,23
195,20.7,24,23,11,23
195,26.4,18,23,11,23
195,33.3,21,23,11,23
195,33.9,22,23,11,23
195,41.4,13,23,11,23
195,44.4,15,23,11,23
195,46.5,13,23,11,23
195,55.8,10,23,11,23
196,1.7999999999999998,20,22,16,22
196,5.3999999999999995,19,22,16,22
196,12.0,18,22,16,22
196,12.6,18,22,16,22
196,16.2,13,22,16,22
196,24.0,15,22,16,22
196,27.599999999999998,15,22,16,22
196,30.599999999999998,16,22,16,22
196,30.9,15,22,16,22
196,36.6,18,22,16,22
196,38.1,16,22,16,22
196,38.4,16,22,16,22
196,39.0,16,22,16,22
196,48.6,16,22,16,22
196,49.8,19,22,16,22
197,0.8999999999999999,16,17,6,17
197,12.9,16,17,6,17
197,20.4,18,17,6,17
197,21.599999999999998,18,17,6,17
197,22.8,20,17,6,17
197,23.099999999999998,19,17,6,17
197,32.699999999999996,14,17,6,17
197,36.0,9,17,6,17
197,42.0,10,17,6,17
197,47.699999999999996,7,17,6,17
197,51.3,8,17,6,17
197,51.9,9,17,6,17
197,54.0,8,17,6,17
197,59.4,7,17,6,17
197,59.699999999999996,7,17,6,17
198,8.7,25,15,46,15
198,11.1,24,15,46,15
198,21.599999999999998,33,15,46,15
198,24.599999999999998,37,15,46,15
198,24.9,35,15,46,15
198,26.099999999999998,33,15,46,15
198,35.4,34,15,46,15
198,36.3,34,15,46,15
198,39.0,31,15,46,15
198,39.6,31,15,46,15
198,42.0,35,15,46,15
198,42.6,35,15,46,15
198,42.9,35,15,46,15
198,48.0,34,15,46,15
198,57.0,47,15,46,15
199,3.3,11,16,0,16
199,12.299999999999999,4,16,0,16
199,12.6,5,16,0,16
199,23.099999999999998,0,16,0,16
199,26.7,0,16,0,16
199,35.1,0,16,0,16
199,38.4,0,16,0,16
199,40.199999999999996,0,16,0,16
199,41.1,0,16,0,16
199,43.199999999999996,0,16,0,16
199,47.1,0,16,0,16
199,48.9,0,16,0,16
199,50.1,0,16,0,16
199,53.4,0,16,0,16
199,59.099999999999994,0,16,0,16
200,7.199999999999999,11,13,28,13
200,9.6,6,13,28,13
200,13.2,14,13,28,13
200,14.1,13,13,28,13
200,15.299999999999999,16,13,28,13
200,15.899999999999999,15,13,28,13
200,22.2,14,13,28,13
200,32.1,18,13,28,13
200,33.9,21,13,28,13
200,39.3,22,13,28,13
200,43.5,25,13,28,13
200,46.8,25,13,28,13
200,48.0,26,13,28,13
200,49.199999999999996,25,13,28,13
200,50.4,24,13,28,13
201,4.8,18,22,43,22
201,6.3,20,22,43,22
201,12.299999999999999,25,22,43,22
201,12.6,24,22,43,22
201,16.5,23,22,43,22
201,20.099999999999998,23,22,43,22
201,24.0,24,22,43,22
201,24.3,25,22,43,22
201,26.4,25,22,43,22
201,29.7,25,22,43,22
201,31.5,27,22,43,22
201,41.4,41,22,43,22
201,45.6,34,22,43,22
201,54.9,39,22,43,22
201,56.4,42,22,43,22
202,0.6,12,12,0,12
202,1.2,12,12,0,12
202,6.6,5,12,0,12
202,9.6,6,12,0,12
202,16.5,2,12,0,12
202,18.9,1,12,0,12
202,24.0,2,12,0,12
202,36.3,6,12,0,12
202,41.1,5,12,0,12
202,41.699999999999996,5,12,0,12
202,42.0,5,12,0,12
202,43.8,5,12,0,12
202,48.6,0,12,0,12
202,54.9,0,12,0,12
202,56.699999999999996,1,12,0,12
203,3.5999999999999996,9,10,6,10
203,3.9,8,10,6,10
203,6.3,4,10,6,10
203,9.299999999999999,8,10,6,10
203,13.5,11,10,6,10
203,15.0,11,10,6,10
203,18.9,11,10,6,10
203,23.099999999999998,9,10,6,10
203,24.0,8,10,6,10
203,26.4,1,10,6,10
203,27.599999999999998,0,10,6,10
203,43.8,0,10,6,10
203,52.8,3,10,6,10
203,56.699999999999996,4,10,6,10
203,57.9,7,10,6,10
204,3.5999999999999996,24,23,20,23
204,5.3999999999999995,23,23,20,23
204,12.0,28,23,20,23
204,18.3,26,23,20,23
204,19.8,25,23,20,23
204,27.0,29,23,20,23
204,35.699999999999996,23,23,20,23
204,38.1,22,23,20,23
204,41.699999999999996,23,23,20,23
204,42.9,20,23,20,23
204,44.4,19,23,20,23
204,50.1,22,23,20,23
204,50.699999999999996,23,23,20,23
204,51.3,23,23,20,23
204,55.8,19,23,20,23
205,1.5,17,19,46,19
205,8.7,24,19,46,19
205,10.2,20,19,46,19
205,21.9,26,19,46,19
205,22.2,26,19,46,19
205,24.599999999999998,27,19,46,19
205,28.2,22,19,46,19
205,30.299999999999997,23,19,46,19
205,34.199999999999996,24,19,46,19
205,35.1,24,19,46,19
205,37.8,26,19,46,19
205,42.0,31,19,46,19
205,44.4,37,19,46,19
205,45.3,37,19,46,19
205,54.9,40,19,46,19
206,3.0,13,13,1,13
206,3.9,13,13,1,13
206,6.8999999999999995,14,13,1,13
206,12.9,17,13,1,13
206,14.1,18,13,1,13
206,17.4,13,13,1,13
206,19.2,18,13,1,13
206,19.5,17,13,1,13
206,21.599999999999998,15,13,1,13
206,24.9,8,13,1,13
206,30.9,3,13,1,13
206,35.1,6,13,1,13
206,36.3,9,13,1,13
206,41.4,6,13,1,13
206,43.199999999999996,5,13,1,13
207,3.9,13,15,23,15
207,13.5,3,15,23,15
207,15.6,7,15,23,15
207,23.4,8,15,23,15
207,25.5,6,15,23,15
207,35.699999999999996,21,15,23,15
207,42.9,17,15,23,15
207,47.1,16,15,23,15
207,50.1,12,15,23,15
207,53.1,16,15,23,15
207,55.199999999999996,21,15,23,15
207,56.1,22,15,23,15
207,57.3,23,15,23,15
207,57.599999999999994,24,15,23,15
207,59.699999999999996,23,15,23,15
208,3.3,13,11,16,11
208,14.399999999999999,18,11,16,11
208,14.7,18,11,16,11
208,17.4,21,11,16,11
208,18.599999999999998,22,11,16,11
208,21.599999999999998,26,11,16,11
208,23.7,25,11,16,11
208,38.4,24,11,16,11
208,40.199999999999996,20,11,16,11
208,46.5,13,11,16,11
208,51.6,13,11,16,11
208,55.199999999999996,8,11,16,11
208,55.8,8,11,16,11
208,56.1,8,11,16,11
208,58.199999999999996,11,11,16,11
209,2.4,13,14,43,14
209,5.3999999999999995,19,14,43,14
209,7.199999999999999,23,14,43,14
209,11.7,22,14,43,14
209,16.2,21,14,43,14
209,20.7,24,14,43,14
209,24.0,19,14,43,14
209,25.8,20,14,43,14
209,27.599999999999998,19,14,43,14
209,27.9,19,14,43,14
209,28.799999999999997,20,14,43,14
209,49.5,39,14,43,14
209,52.5,41,14,43,14
209,56.699999999999996,43,14,43,14
209,58.8,43,14,43,14
210,2.4,20,19,0,19
210,5.1,20,19,0,19
210,5.7,20,19,0,19
210,12.9,23,19,0,19
210,16.8,22,19,0,19
210,20.7,20,19,0,19
210,23.4,18,19,0,19
210,25.8,17,19,0,19
210,28.799999999999997,12,19,0,19
210,40.5,6,19,0,19
210,42.0,5,19,0,19
210,42.6,5,19,0,19
210,44.4,3,19,0,19
210,50.4,1,19,0,19
210,54.3,0,19,0,19
211,5.3999999999999995,23,20,6,20
211,8.1,20,20,6,20
211,9.6,23,20,6,20
211,13.2,17,20,6,20
211,17.4,14,20,6,20
211,19.5,15,20,6,20
211,20.7,16,20,6,20
211,23.099999999999998,14,20,6,20
211,25.5,12,20,6,20
211,33.3,9,20,6,20
211,43.199999999999996,9,20,6,20
211,43.8,7,20,6,20
211,45.3,12,20,6,20
211,51.9,11,20,6,20
211,52.5,9,20,6,20
212,1.5,11,16,0,16
212,12.299999999999999,4,16,0,16
212,13.799999999999999,5,16,0,16
212,14.7,4,16,0,16
212,23.099999999999998,12,16,0,16
212,34.199999999999996,6,16,0,16
212,35.699999999999996,7,16,0,16
212,37.199999999999996,6,16,0,16
212,39.9,4,16,0,16
212,40.8,4,16,0,16
212,42.0,3,16,0,16
212,48.9,0,16,0,16
212,52.5,0,16,0,16
212,57.0,0,16,0,16
212,59.099999999999994,0,16,0,16
213,1.2,22,22,24,22
213,8.1,30,22,24,22
213,11.4,26,22,24,22
213,13.799999999999999,30,22,24,22
213,14.7,31,22,24,22
213,16.2,31,22,24,22
213,21.3,35,22,24,22
213,23.7,29,22,24,22
213,29.7,31,22,24,22
213,31.799999999999997,27,22,24,22
213,49.199999999999996,27,22,24,22
213,50.699999999999996,27,22,24,22
213,51.9,27,22,24,22
213,54.9,29,22,24,22
213,55.5,26,22,24,22
214,3.0,13,14,3,14
214,3.9,12,14,3,14
214,7.8,13,14,3,14
214,8.4,14,14,3,14
214,12.0,13,14,3,14
214,18.599999999999998,9,14,3,14
214,25.2,2,14,3,14
214,25.8,0,14,3,14
214,27.3,0,14,3,14
214,29.099999999999998,0,14,3,14
214,29.4,0,14,3,14
214,43.8,4,14,3,14
214,52.5,0,14,3,14
214,55.8,5,14,3,14
214,57.3,4,14,3,14
215,1.7999999999999998,17,21,14,21
215,6.6,16,21,14,21
215,7.5,17,21,14,21
215,8.7,19,21,14,21
215,20.099999999999998,17,21,14,21
215,23.4,17,21,14,21
215,27.0,15,21,14,21
215,31.2,15,21,14,21
215,37.199999999999996,20,21,14,21
215,50.4,16,21,14,21
215,51.0,17,21,14,21
215,53.1,18,21,14,21
215,55.199999999999996,17,21,14,21
215,55.8,18,21,14,21
215,57.0,19,21,14,21
216,0.6,8,10,4,10
216,1.7999999999999998,8,10,4,10
216,4.8,11,10,4,10
216,14.399999999999999,17,10,4,10
216,17.7,14,10,4,10
216,18.9,14,10,4,10
216,20.4,16,10,4,10
216,23.7,17,10,4,10
216,28.5,12,10,4,10
216,41.1,9,10,4,10
216,42.9,11,10,4,10
216,44.1,13,10,4,10
216,48.6,10,10,4,10
216,49.5,9,10,4,10
216,50.1,8,10,4,10
217,2.6999999999999997,14,17,26,17
217,11.1,14,17,26,17
217,12.6,13,17,26,17
217,23.7,15,17,26,17
217,24.599999999999998,14,17,26,17
217,29.099999999999998,21,17,26,17
217,29.4,22,17,26,17
217,29.7,21,17,26,17
217,30.299999999999997,22,17,26,17
217,31.5,23,17,26,17
217,31.799999999999997,25,17,26,17
217,39.3,22,17,26,17
217,45.0,25,17,26,17
217,49.199999999999996,20,17,26,17
217,51.3,20,17,26,17
218,1.2,15,17,22,17
218,2.4,14,17,22,17
218,5.1,15,17,22,17
218,13.2,18,17,22,17
218,16.8,14,17,22,17
218,27.3,20,17,22,17
218,30.9,25,17,22,17
218,36.6,34,17,22,17
218,37.5,33,17,22,17
218,38.699999999999996,33,17,22,17
218,39.3,33,17,22,17
218,40.199999999999996,34,17,22,17
218,52.8,30,17,22,17
218,55.199999999999996,28,17,22,17
218,59.099999999999994,23,17,22,17
219,0.3,19,19,0,19
219,8.1,19,19,0,19
219,13.5,17,19,0,19
219,13.799999999999999,17,19,0,19
219,26.099999999999998,15,19,0,19
219,27.3,14,19,0,19
219,38.4,0,19,0,19
219,41.699999999999996,0,19,0,19
219,46.199999999999996,0,19,0,19
219,46.8,0,19,0,19
219,48.6,0,19,0,19
219,49.199999999999996,0,19,0,19
219,53.4,5,19,0,19
219,56.1,3,19,0,19
219,56.699999999999996,1,19,0,19
220,1.7999999999999998,18,20,0,20
220,3.9,17,20,0,20
220,6.3,14,20,0,20
220,6.8999999999999995,15,20,0,20
220,13.2,14,20,0,20
220,14.7,14,20,0,20
220,33.0,16,20,0,20
220,39.3,14,20,0,20
220,42.3,11,20,0,20
220,42.9,12,20,0,20
220,44.699999999999996,14,20,0,20
220,48.0,14,20,0,20
220,52.199999999999996,7,20,0,20
220,52.5,5,20,0,20
220,54.6,2,20,0,20
221,1.2,15,14,26,14
221,7.8,12,14,26,14
221,8.1,12,14,26,14
221,18.9,21,14,26,14
221,21.3,19,14,26,14
221,22.5,21,14,26,14
221,25.2,22,14,26,14
221,26.4,23,14,26,14
221,27.0,20,14,26,14
221,32.699999999999996,27,14,26,14
221,36.3,33,14,26,14
221,38.4,36,14,26,14
221,39.3,36,14,26,14
221,41.4,35,14,26,14
221,49.199999999999996,32,14,26,14
222,6.6,12,14,6,14
222,9.0,11,14,6,14
222,9.299999999999999,10,14,6,14
222,12.299999999999999,11,14,6,14
222,12.9,10,14,6,14
222,19.2,16,14,6,14
222,24.3,20,14,6,14
222,25.2,20,14,6,14
222,25.5,22,14,6,14
222,33.3,13,14,6,14
222,34.8,13,14,6,14
222,38.699999999999996,12,14,6,14
222,41.699999999999996,12,14,6,14
222,54.6,9,14,6,14
222,58.199999999999996,6,14,6,14
223,2.1,13,13,24,13
223,12.6,19,13,24,13
223,13.799999999999999,19,13,24,13
223,14.399999999999999,18,13,24,13
223,18.0,17,13,24,13
223,24.599999999999998,21,13,24,13
223,26.099999999999998,18,13,24,13
223,27.599999999999998,14,13,24,13
223,33.0,16,13,24,13
223,34.5,19,13,24,13
223,37.8,19,13,24,13
223,40.5,20,13,24,13
223,42.6,21,13,24,13
223,53.4,25,13,24,13
223,53.699999999999996,26,13,24,13
224,7.8,22,23,1,23
224,9.6,23,23,1,23
224,16.2,19,23,1,23
224,17.7,20,23,1,23
224,18.9,19,23,1,23
224,27.9,15,23,1,23
224,29.4,12,23,1,23
224,31.799999999999997,13,23,1,23
224,32.4,14,23,1,23
224,34.199999999999996,14,23,1,23
224,38.699999999999996,15,23,1,23
224,41.1,15,23,1,23
224,42.6,11,23,1,23
224,48.0,9,23,1,23
224,52.199999999999996,1,23,1,23
225,1.5,24,20,22,20
225,4.5,22,20,22,20
225,5.1,23,20,22,20
225,5.7,22,20,22,20
225,14.399999999999999,18,20,22,20
225,16.8,22,20,22,20
225,17.4,24,20,22,20
225,28.5,19,20,22,20
225,35.699999999999996,16,20,22,20
225,42.9,17,20,22,20
225,43.199999999999996,16,20,22,20
225,44.4,13,20,22,20
225,47.1,17,20,22,20
225,58.8,22,20,22,20
225,59.699999999999996,22,20,22,20
226,5.7,25,20,25,20
226,6.8999999999999995,22,20,25,20
226,7.199999999999999,22,20,25,20
226,12.6,18,20,25,20
226,16.5,20,20,25,20
226,18.9,17,20,25,20
226,20.099999999999998,18,20,25,20
226,21.9,21,20,25,20
226,29.7,25,20,25,20
226,32.699999999999996,25,20,25,20
226,35.699999999999996,25,20,25,20
226,36.9,22,20,25,20
226,48.9,21,20,25,20
226,50.1,23,20,25,20
226,52.8,23,20,25,20
227,0.8999999999999999,10,12,0,12
227,2.1,12,12,0,12
227,6.0,5,12,0,12
227,7.5,8,12,0,12
227,8.7,7,12,0,12
227,13.799999999999999,1,12,0,12
227,17.099999999999998,2,12,0,12
227,27.9,4,12,0,12
227,28.5,5,12,0,12
227,35.4,1,12,0,12
227,36.3,0,12,0,12
227,39.3,0,12,0,12
227,46.199999999999996,0,12,0,12
227,52.199999999999996,0,12,0,12
227,57.3,0,12,0,12
228,2.4,16,21,8,21
228,3.0,16,21,8,21
228,6.8999999999999995,14,21,8,21
228,9.299999999999999,13,21,8,21
228,9.6,13,21,8,21
228,9.9,13,21,8,21
228,14.7,13,21,8,21
228,16.5,10,21,8,21
228,18.0,13,21,8,21
228,32.1,8,21,8,21
228,34.8,4,21,8,21
228,45.3,5,21,8,21
228,51.0,6,21,8,21
228,52.199999999999996,6,21,8,21
228,53.699999999999996,3,21,8,21
229,3.5999999999999996,19,15,20,15
229,9.6,22,15,20,15
229,9.9,23,15,20,15
229,19.2,16,15,20,15
229,21.9,21,15,20,15
229,26.7,18,15,20,15
229,32.699999999999996,10,15,20,15
229,34.8,8,15,20,15
229,41.1,13,15,20,15
229,44.4,16,15,20,15
229,44.699999999999996,15,15,20,15
229,49.199999999999996,16,15,20,15
229,50.4,15,15,20,15
229,53.1,16,15,20,15
229,59.099999999999994,21,15,20,15
230,0.6,15,14,3,14
230,3.5999999999999996,20,14,3,14
230,6.0,21,14,3,14
230,8.4,24,14,3,14
230,8.7,26,14,3,14
230,11.4,25,14,3,14
230,20.7,22,14,3,14
230,41.4,9,14,3,14
230,42.0,9,14,3,14
230,42.3,11,14,3,14
230,42.9,11,14,3,14
230,48.0,8,14,3,14
230,53.4,7,14,3,14
230,53.699999999999996,7,14,3,14
230,56.1,6,14,3,14
231,4.2,16,15,10,15
231,21.9,15,15,10,15
231,24.3,20,15,10,15
231,26.099999999999998,19,15,10,15
231,26.7,18,15,10,15
231,30.0,19,15,10,15
231,34.8,20,15,10,15
231,38.1,17,15,10,15
231,41.4,15,15,10,15
231,48.9,12,15,10,15
231,49.8,15,15,10,15
231,52.5,14,15,10,15
231,54.6,14,15,10,15
231,58.8,13,15,10,15
231,59.4,13,15,10,15
232,2.1,10,14,9,14
232,8.1,9,14,9,14
232,9.0,6,14,9,14
232,14.399999999999999,5,14,9,14
232,26.7,14,14,9,14
232,27.0,13,14,9,14
232,32.1,9,14,9,14
232,32.699999999999996,10,14,9,14
232,39.0,7,14,9,14
232,42.3,4,14,9,14
232,48.6,11,14,9,14
232,49.5,10,14,9,14
232,51.9,10,14,9,14
232,52.5,10,14,9,14
232,54.6,6,14,9,14
233,6.3,25,23,50,23
233,7.8,23,23,50,23
233,11.1,27,23,50,23
233,19.8,42,23,50,23
233,23.099999999999998,44,23,50,23
233,24.9,47,23,50,23
233,27.9,48,23,50,23
233,28.5,49,23,50,23
233,33.9,47,23,50,23
233,37.199999999999996,44,23,50,23
233,39.3,43,23,50,23
233,51.3,50,23,50,23
233,53.1,50,23,50,23
233,57.9,50,23,50,23
233,59.699999999999996,53,23,50,23
234,5.1,7,10,11,10
234,6.3,7,10,11,10
234,11.4,8,10,11,10
234,21.9,4,10,11,10
234,22.8,6,10,11,10
234,24.3,12,10,11,10
234,26.099999999999998,14,10,11,10
234,27.3,16,10,11,10
234,31.5,13,10,11,10
234,33.0,16,10,11,10
234,37.8,18,10,11,10
234,42.9,13,10,11,10
234,43.5,13,10,11,10
234,51.0,11,10,11,10
234,57.3,13,10,11,10
235,1.2,9,12,18,12
235,3.5999999999999996,7,12,18,12
235,6.8999999999999995,3,12,18,12
235,8.1,3,12,18,12
235,12.299999999999999,6,12,18,12
235,12.6,6,12,18,12
235,22.5,12,12,18,12
235,25.8,15,12,18,12
235,26.4,14,12,18,12
235,31.2,11,12,18,12
235,32.1,14,12,18,12
235,37.8,13,12,18,12
235,38.4,13,12,18,12
235,44.4,12,12,18,12
235,45.3,12,12,18,12
236,1.2,21,20,15,20
236,16.5,8,20,15,20
236,22.5,8,20,15,20
236,23.099999999999998,9,20,15,20
236,24.0,10,20,15,20
236,25.5,10,20,15,20
236,27.599999999999998,12,20,15,20
236,39.9,13,20,15,20
236,40.8,11,20,15,20
236,41.699999999999996,10,20,15,20
236,43.5,12,20,15,20
236,51.9,12,20,15,20
236,53.699999999999996,15,20,15,20
236,54.9,14,20,15,20
236,59.099999999999994,15,20,15,20
237,8.7,18,17,39,17
237,9.9,21,17,39,17
237,15.6,30,17,39,17
237,19.8,30,17,39,17
237,20.099999999999998,30,17,39,17
237,27.9,35,17,39,17
237,30.299999999999997,38,17,39,17
237,34.8,34,17,39,17
237,36.9,33,17,39,17
237,40.5,37,17,39,17
237,41.1,34,17,39,17
237,45.3,37,17,39,17
237,48.0,35,17,39,17
237,48.3,35,17,39,17
237,51.3,36,17,39,17
238,2.6999999999999997,14,15,16,15
238,9.6,9,15,16,15
238,13.5,18,15,16,15
238,27.0,14,15,16,15
238,27.3,14,15,16,15
238,29.4,17,15,16,15
238,29.7,17,15,16,15
238,30.599999999999998,20,15,16,15
238,32.4,22,15,16,15
238,33.0,24,15,16,15
238,34.199999999999996,24,15,16,15
238,45.3,20,15,16,15
238,49.199999999999996,21,15,16,15
238,49.5,20,15,16,15
238,52.199999999999996,16,15,16,15
239,1.2,16,16,7,16
239,3.9,18,16,7,16
239,5.7,21,16,7,16
239,13.5,25,16,7,16
239,15.6,25,16,7,16
239,20.099999999999998,23,16,7,16
239,23.7,27,16,7,16
239,24.9,30,16,7,16
239,38.1,22,16,7,16
239,43.8,18,16,7,16
239,46.8,14,16,7,16
239,47.1,14,16,7,16
239,52.199999999999996,12,16,7,16
239,54.9,8,16,7,16
239,57.599999999999994,7,16,7,16
240,4.2,16,16,24,16
240,5.7,21,16,24,16
240,29.099999999999998,29,16,24,16
240,31.2,29,16,24,16
240,31.5,30,16,24,16
240,31.799999999999997,28,16,24,16
240,34.5,29,16,24,16
240,37.199999999999996,29,16,24,16
240,42.3,27,16,24,16
240,42.9,25,16,24,16
240,44.1,24,16,24,16
240,48.3,24,16,24,16
240,53.1,20,16,24,16
240,55.5,19,16,24,16
240,56.699999999999996,20,16,24,16
241,3.3,20,21,23,21
241,5.7,21,21,23,21
241,11.4,21,21,23,21
241,12.6,23,21,23,21
241,23.7,23,21,23,21
241,32.4,17,21,23,21
241,32.699999999999996,18,21,23,21
241,38.699999999999996,17,21,23,21
241,39.6,18,21,23,21
241,43.5,19,21,23,21
241,44.4,17,21,23,21
241,48.6,17,21,23,21
241,50.699999999999996,20,21,23,21
241,51.9,19,21,23,21
241,52.199999999999996,21,21,23,21
242,1.7999999999999998,15,12,27,12
242,11.1,13,12,27,12
242,11.4,12,12,27,12
242,14.399999999999999,13,12,27,12
242,16.5,12,12,27,12
242,16.8,12,12,27,12
242,17.4,13,12,27,12
242,17.7,12,12,27,12
242,21.0,9,12,27,12
242,25.2,7,12,27,12
242,25.5,8,12,27,12
242,27.599999999999998,10,12,27,12
242,32.1,11,12,27,12
242,51.9,28,12,27,12
242,56.4,26,12,27,12
243,1.2,15,14,29,14
243,4.2,19,14,29,14
243,7.8,17,14,29,14
243,13.5,16,14,29,14
243,16.5,17,14,29,14
243,21.599999999999998,20,14,29,14
243,22.5,21,14,29,14
243,24.9,24,14,29,14
243,29.4,26,14,29,14
243,34.5,25,14,29,14
243,39.3,23,14,29,14
243,42.9,21,14,29,14
243,46.8,19,14,29,14
243,51.9,29,14,29,14
243,53.1,27,14,29,14
244,2.4,5,11,27,11
244,5.3999999999999995,5,11,27,11
244,6.3,1,11,27,11
244,9.299999999999999,3,11,27,11
244,11.4,6,11,27,11
244,13.799999999999999,11,11,27,11
244,14.399999999999999,9,11,27,11
244,15.299999999999999,11,11,27,11
244,16.8,12,11,27,11
244,24.0,15,11,27,11
244,44.4,23,11,27,11
244,47.1,24,11,27,11
244,48.9,24,11,27,11
244,57.0,21,11,27,11
244,59.699999999999996,26,11,27,11
245,4.8,9,13,0,13
245,5.1,9,13,0,13
245,8.1,7,13,0,13
245,9.9,7,13,0,13
245,10.5,6,13,0,13
245,13.5,4,13,0,13
245,14.399999999999999,1,13,0,13
245,19.5,0,13,0,13
245,22.2,2,13,0,13
245,23.4,4,13,0,13
245,30.9,9,13,0,13
245,44.4,7,13,0,13
245,45.9,6,13,0,13
245,48.6,6,13,0,13
245,59.099999999999994,1,13,0,13
246,6.8999999999999995,15,11,20,11
246,8.1,21,11,20,11
246,9.9,21,11,20,11
246,11.1,20,11,20,11
246,18.599999999999998,30,11,20,11
246,20.4,30,11,20,11
246,24.599999999999998,30,11,20,11
246,25.8,30,11,20,11
246,29.4,31,11,20,11
246,40.5,35,11,20,11
246,42.9,29,11,20,11
246,46.5,28,11,20,11
246,50.4,23,11,20,11
246,57.3,24,11,20,11
246,58.8,23,11,20,11
247,2.1,13,20,8,20
247,3.5999999999999996,11,20,8,20
247,18.3,11,20,8,20
247,28.2,3,20,8,20
247,29.7,0,20,8,20
247,35.699999999999996,4,20,8,20
247,36.0,3,20,8,20
247,36.6,6,20,8,20
247,45.0,4,20,8,20
247,46.199999999999996,2,20,8,20
247,46.8,1,20,8,20
247,53.4,6,20,8,20
247,55.8,6,20,8,20
247,57.3,6,20,8,20
247,58.199999999999996,5,20,8,20
248,4.5,13,18,18,18
248,6.6,14,18,18,18
248,11.1,12,18,18,18
248,13.799999999999999,10,18,18,18
248,15.299999999999999,13,18,18,18
248,16.2,14,18,18,18
248,17.099999999999998,15,18,18,18
